DateTime,A14,A15,A16,A17,A7,B14,B15,B16,B17,B7,C14,C15,C16,C17,C7
2020-07-04T13:00:00.0,-0.5844786966958667,-0.58167435374524,-0.9949114585781476,-0.992107115627521,-1.8175685468857288,-0.9924517802899704,-1.9059640967733689,-1.5372898888242346,-2.4508022053076326,-1.7793288238822211,-1.4585051352719098,-1.8625801369162387,-1.5311767924992123,-1.9352517941435399,-0.9212216692954156
2020-07-04T14:00:00.0,-0.6349150257459737,-0.6648353133961936,-1.0405908283040992,-1.0705111159543192,-1.8509907964365677,-1.0198445653157124,-1.945097087109393,-1.5489387774492258,-2.474191299242907,-1.8349097315495033,-1.4521830244951413,-1.8090330156522803,-1.5737766754597682,-1.9306266666169067,-1.116141769691692
2020-07-04T15:00:00.0,-0.6871483806016844,-0.7858193635215591,-1.0685191619588439,-1.1671901448787183,-1.819998577362806,-1.123974697615509,-2.0767523932545258,-1.5651896739752058,-2.517967369614222,-1.6491259721201446,-1.4311835414509133,-1.7405424566642242,-1.6137809654948114,-1.9231398807081233,-1.37696973471351
2020-07-04T16:00:00.0,-0.6581358933096834,-0.7284773259397115,-1.036510631153237,-1.1068520637832648,-1.9141051155469775,-1.149185348202458,-1.623179867271121,-1.6202407757084019,-2.094235294777065,-1.562031437986715,-1.3618321087097423,-1.6952890477621683,-1.5845219793593586,-1.9179789184117824,-1.415137517630634
2020-07-04T17:00:00.0,-0.6113028920847288,-0.6979636557388379,-0.9723090305449664,-1.0589697941990743,-1.8985654581573346,-1.0728413596520197,-1.522068510476764,-1.5558432845721206,-2.0050704353968656,-1.3677912756980235,-1.2637333494187883,-1.6694964202472395,-1.5789610532454834,-1.9847241240739344,-1.4465538897303443
2020-07-04T18:00:00.0,-0.5418347988810654,-0.6620211915428476,-0.8598831906887168,-0.980069583350499,-1.7024771829972796,-1.0507799737880958,-1.4548463472202489,-1.505274285210176,-1.90934065864233,-1.2525779633573717,-1.1883125247728996,-1.6265432402923055,-1.6267750259785245,-2.0650057414979304,-1.529735818784656
2020-07-04T19:00:00.0,-0.509987591074311,-0.6001554923035699,-0.8226420804725186,-0.9128099817017775,-1.6946855791844662,-1.0260437108890474,-1.4422345703572936,-1.4889067367057736,-1.90509759617402,-1.1935580488467974,-1.1647209976944142,-1.60807282709461,-1.5917631819006388,-2.0351150113008343,-1.4783599353147645
2020-07-04T20:00:00.0,-0.45214115185066905,-0.5258850206389298,-0.7402373990488131,-0.8139812678370737,-1.6000360456632698,-0.9529277296555954,-1.332852189608042,-1.4239448181849497,-1.8038692781373964,-1.1308032677056579,-1.1257594144598109,-1.5891124756159354,-1.5350284826256955,-1.99838154378182,-1.4506295030114682
2020-07-04T21:00:00.0,-0.3666843473711961,-0.4350243998977218,-0.6139001712798531,-0.6822402238063788,-1.4266784207515357,-0.8959473574523944,-1.3030208903298384,-1.3398007215936591,-1.7468742544711031,-0.9468172072052745,-1.083177192955581,-1.5042527924567357,-1.4543724131713174,-1.8754480126724726,-1.4285328846175815
2020-07-04T22:00:00.0,-0.3339968812516744,-0.4367522595087164,-0.5304284422987506,-0.6331838205557928,-1.2093282410428197,-0.8877606111453122,-1.2550310516913337,-1.3023721730108195,-1.6696426135568405,-0.9887411388787006,-0.9988656008624168,-1.3286384767814203,-1.342528437085573,-1.6723013130045765,-1.3542324489397002
2020-07-04T23:00:00.0,-0.35525786341195426,-0.3753340432278718,-0.5691240900274595,-0.5892002698433771,-1.3389560523408996,-0.7226493168330785,-1.0848679463905526,-1.165797799174841,-1.528016428732315,-1.1621792385710403,-0.1522008478787633,-0.38712174814730105,-0.8870834271078014,-1.122004327376339,0.9779918114786249
2020-07-05T00:00:00.0,-0.3709990101709004,-0.3264462216457641,-0.5889502337491352,-0.5443974452239988,-1.3881782152594653,-0.7193027077308543,-1.1127577275657066,-1.116797105709634,-1.5102521255444863,-1.1340892877423587,-0.07035039777679408,-0.30462177549481995,-0.8107503547733743,-1.0450217324914002,0.9428499251258637
2020-07-05T01:00:00.0,-0.33317032975520733,-0.28154657991988363,-0.5346840490546562,-0.4830602992193327,-1.3217156704615345,-0.6562449854766643,-0.9983893645850968,-1.0391871305946565,-1.3813315097030894,-1.0413965712738946,-0.29198422796803714,-0.5424210948001369,-0.855964347367735,-1.1064012141998336,0.2953811338515302
2020-07-05T02:00:00.0,-0.29655410988533626,-0.25362807482219424,-0.4741909327112652,-0.4312648976481239,-1.2120572640722325,-0.6022104115579757,-0.9091420856551187,-0.9591041766168923,-1.2660358507140355,-0.9614558532664456,-0.4311703345377187,-0.6913718104961621,-0.8867040663294077,-1.1469055422878511,-0.1793689654646501
2020-07-05T03:00:00.0,-0.2783817420840072,-0.25072145631934173,-0.4416625376416698,-0.41400225187700435,-1.1436454449183957,-0.5682177553733502,-0.8480749582502678,-0.9094644154213744,-1.1893216182982922,-0.9167254069132826,-0.5903682790493825,-0.8607697563903611,-0.9342090361732733,-1.2046105135142524,-0.6153236557569421
2020-07-05T04:00:00.0,-0.30066958020443546,-0.30566849047247135,-0.47059274759981173,-0.47559165786784763,-1.115529024063175,-0.5453160140356053,-0.8353177603660313,-0.8517109853370826,-1.141712731667509,-0.860995298708277,-0.6297962691527406,-0.8720510219824884,-0.9255714836395539,-1.1678262364693015,-0.7237334749453892
2020-07-05T05:00:00.0,-0.2738282925850076,-0.18218415779621017,-0.4614114156483594,-0.36976728085956195,-1.18071281855441,-0.5939799165300541,-0.8922815049575137,-0.9651419674917268,-1.2634435559191868,-0.9652534490918037,-0.6752310686729568,-0.8879838495132901,-0.8078523145746921,-1.0206050954150254,-0.6947082477819315
2020-07-05T06:00:00.0,-0.3934822603833343,-0.23866170575413598,-0.7238907047199898,-0.5690701500907933,-1.5386718752606843,-0.5517435302806684,-1.3337620085723554,-0.8840724240898792,-1.6660909023815667,-0.8573429828126443,-0.719410525803418,-0.936794137466694,-0.7762043043640166,-0.993587916027293,-0.5751774276648933
2020-07-05T07:00:00.0,-0.44620265831175643,-0.29781849839314734,-0.8125735632772766,-0.6641894033586675,-1.5850547244394966,-0.6511458313888907,-1.4294859336298202,-1.042541824075383,-1.820881926316313,-1.122917025528931,-0.8496240341322068,-1.1121457773873007,-0.8328166788306557,-1.0953384220857496,-0.46515765830092914
2020-07-05T08:00:00.0,-0.5024562491743314,-0.31848839695921927,-0.9220871981084093,-0.7381193458932973,-1.7464425972094637,-0.7650352870184385,-1.5875220496036881,-1.2206481474270472,-2.0431349100122973,-1.3488038197355539,-0.9828174393378859,-1.2815153968106963,-0.9243974022308592,-1.2230953597036693,-0.3939453585063568
2020-07-05T09:00:00.0,-0.4788813790666806,-0.27884843847450635,-0.8873170053770967,-0.6872840647849227,-1.7326075363249487,-0.8469531907309569,-1.7190669361830961,-1.3483879946373558,-2.2205017400894955,-1.4751507245115238,-1.105508487731245,-1.475456393432779,-1.0410272471209,-1.4109751528224337,-0.29719690579790803
2020-07-05T10:00:00.0,-0.5243358745409847,-0.34226837021670486,-0.9541431298666252,-0.7720756255423453,-1.7776504183259405,-0.9243604691835561,-1.8212158380341066,-1.4519226184764156,-2.3487779873269665,-1.6426519148580132,-1.1834739318249334,-1.5648146417601412,-1.142414105064374,-1.5237548149995817,-0.3927535157825508
2020-07-05T11:00:00.0,-0.49742787486840945,-0.3411133886457981,-0.891745549952216,-0.7354310637296045,-1.6852970414087383,-0.9864326485914487,-1.880416480792781,-1.5587684889587092,-2.452752321160042,-1.7692265481453546,-1.2201754239015186,-1.6639615212856878,-1.1858259276601637,-1.6296120250443331,-0.4068139026977686
2020-07-05T12:00:00.0,-0.5047708267911282,-0.4093206329516289,-0.8844616904904543,-0.789011496650955,-1.653593269375535,-0.973035939241198,-1.8578725167070314,-1.5279480508937358,-2.4127846283595695,-1.7797474286889727,-1.2560168246144796,-1.7550446770897399,-1.2974985267702233,-1.7965263792454829,-0.6157513004905995
2020-07-05T13:00:00.0,-0.5088904601254908,-0.4119789589141749,-0.8790705002559405,-0.7821589990446248,-1.6953769595328936,-1.054640763810883,-1.7142147239149592,-1.6552146802039542,-2.314788640308031,-1.9407203087336562,-1.267881686517181,-1.791478967381777,-1.360371264489891,-1.8839685453544872,-0.7653210500671876
2020-07-05T14:00:00.0,-0.47312999737866157,-0.4536408075474079,-0.8147285905140889,-0.7952394006828347,-1.597697227570986,-0.976098332363013,-1.8230265333957467,-1.5828148816477214,-2.4297430826804547,-1.794898399019341,-1.2805079914641289,-1.7822202359307462,-1.3756794531585803,-1.8773916976251983,-0.9418080263266108
2020-07-05T15:00:00.0,-0.5335985069130493,-0.518198646664017,-0.8844883446946092,-0.8690884844455761,-1.7114109760730771,-1.050296004122636,-1.4831075328409975,-1.6473305926777542,-2.0801421213961158,-1.8831662337494022,-1.342000308381488,-1.6454731579126873,-1.4978396454289626,-1.80131249496015,-1.265403496937766
2020-07-05T16:00:00.0,-0.5838471422791949,-0.578896985611141,-0.930298358964211,-0.9253482022961569,-1.8320655387512148,-1.0312675548029748,-1.4629915077299165,-1.6435437063802574,-2.0752676593071997,-1.8196770000864784,-1.298648713078535,-1.6093997969915614,-1.512138688788835,-1.8228897727018563,-1.344970166039214
2020-07-05T17:00:00.0,-0.5782504534897945,-0.5641167670825878,-0.9290727546485941,-0.9149390682413873,-1.9127333976482672,-0.9467983414044907,-1.3820047235851032,-1.5012690478317996,-1.936475430012412,-1.6151085981091549,-1.227604977335722,-1.517664766116147,-1.5355819842260265,-1.8256417730064511,-1.6382312681998656
2020-07-05T18:00:00.0,-0.4746071508549145,-0.4884781834170016,-0.7845059122964386,-0.7983769448585258,-1.7223429915134938,-0.8554290390590253,-1.2321861991400667,-1.419609690453777,-1.7963668505348185,-1.43911014463566,-1.0586022819288354,-1.3917197611837442,-1.5303490604271897,-1.8634665396820989,-1.4131382180412881
2020-07-05T19:00:00.0,-0.45782190320183064,-0.45558912710697547,-0.7685578730013521,-0.7663250969064971,-1.7330836430477825,-0.8478301367832559,-1.2739364639474795,-1.4028537345539978,-1.8289600617182211,-1.3462255255174331,-1.067557543018146,-1.4124077252442395,-1.529325357690923,-1.8741755399170164,-1.5188533531612602
2020-07-05T20:00:00.0,-0.46576179841520415,-0.49578079313258094,-0.7480953068633717,-0.7781143015807486,-1.6099696400292254,-0.842381433068887,-1.243839207290021,-1.3478845977635772,-1.7493423719847112,-1.4029800577036737,-1.0096364618830753,-1.3074948045553902,-1.5128171645464707,-1.8106755072187852,-1.5802482532489135
2020-07-05T21:00:00.0,-0.440732958235742,-0.5366946220641727,-0.6659116766614268,-0.7618733404898566,-1.3464557256611531,-0.7682780742220956,-1.1035953438710662,-1.190148584479971,-1.5254658541289419,-1.3333745778690071,-0.9774656715106413,-1.234781523008176,-1.4160025431626257,-1.67331839466016,-1.5427858699320809
2020-07-05T22:00:00.0,-0.38488092542633434,-0.3759725376148855,-0.616318729373585,-0.6074103415621357,-1.42447009028391,-0.7799608197979593,-1.1591451474798928,-1.2551380022029992,-1.634322329884933,-1.2575938932937638,-0.8327937831899273,-1.0447060407166016,-1.2626840178400505,-1.4745962753667248,-1.1819607859603807
2020-07-05T23:00:00.0,-0.39619720979202155,-0.26291558710886914,-0.6529947942376152,-0.5197131715544626,-1.594448110677712,-0.7565576593506158,-1.1392860830171134,-1.2100367139816683,-1.5927651376481664,-1.214207443414475,-0.7276154228285758,-0.9270357347953955,-1.1674655454934384,-1.3668858574602585,-1.1216855148749638
2020-07-06T00:00:00.0,-0.3436337933463154,-0.2511750807428027,-0.5600240133570515,-0.4675653007535382,-1.400562741920984,-0.7033353417100479,-1.0821558371102848,-1.11393738865367,-1.4927578840539075,-1.1028386053018593,-0.5975361433714652,-0.7861013182541585,-1.0268714613391214,-1.215436636221815,-0.5655330868765973
2020-07-06T01:00:00.0,-0.36253389280335024,-0.2527563041713946,-0.5965010946014975,-0.4867235059695424,-1.4417743427801346,-0.6618695737918858,-0.9858919675440367,-1.0726143745212409,-1.396636768273391,-1.073676042830838,-0.5644397013181961,-0.8280343501010474,-0.960216605181951,-1.2238112539648025,-0.42564234724452943
2020-07-06T02:00:00.0,-0.3288691032428333,-0.23191822005432475,-0.5414853788686684,-0.44453449568016,-1.3377615166372254,-0.6384674100341985,-1.0127621423362867,-1.0070768516628754,-1.3813715839649627,-0.9770385553741895,-0.3929412949387281,-0.6028324610025564,-0.8890444923994012,-1.098935658463229,-0.0916915209855591
2020-07-06T03:00:00.0,-0.33129768156778405,-0.22704134263921633,-0.5451081840068239,-0.44085184507825503,-1.3477485533191769,-0.6928081586765318,-1.0629183428681288,-1.1131519859585781,-1.4832621701501743,-1.0704897003868492,-0.522348863685802,-0.7215158163489503,-0.93453731275733,-1.1337042654204783,-0.3210500191348067
2020-07-06T04:00:00.0,-0.3756623552120527,-0.2467489745167737,-0.6217965327885795,-0.49288315209330036,-1.4506567079705734,-0.6742934997608641,-1.0317286936774281,-1.0791666242595606,-1.4366018181761246,-1.0472264654215202,-0.49144811054059323,-0.682660525402158,-0.9443160213185642,-1.1355284361801292,-0.21200894348486599
2020-07-06T05:00:00.0,-0.32785873782424607,-0.17087398920014715,-0.562353513522573,-0.40536876489847284,-1.3958453492234018,-0.6290445417326804,-0.9288831665386916,-1.033465899973983,-1.3333045247799942,-1.0567507550884114,-0.6010469734491295,-0.7599514440160218,-0.8968800908440131,-1.0557845614109056,-0.3441740083430904
2020-07-06T06:00:00.0,-0.4310910341861305,-0.3124779210733953,-0.7613581720143543,-0.6427450589016188,-1.5193747677115286,-0.5791807694062132,-1.2972486504452543,-0.9145966808126145,-1.6326645618516544,-0.9601450636455949,-0.7839446878091496,-0.9735756210652746,-0.9696762540387847,-1.1593071872949097,-0.5836316481497731
2020-07-06T07:00:00.0,-0.4576673009930311,-0.3225380760703152,-0.8269966583551296,-0.6918674334324135,-1.6049327543670955,-0.6266003680193599,-1.425028373989364,-0.975482412614481,-1.7739104185844843,-1.020979159215843,-0.8218376454122223,-1.0697799696684873,-1.023312221977072,-1.2712545462333371,-0.3295581044983551
2020-07-06T08:00:00.0,-0.5174513075124104,-0.3891350534844836,-0.9259643268417446,-0.7976480728138164,-1.6716651909394935,-0.7289491904600527,-1.4097985722264212,-1.1410423961759824,-1.8218917779423491,-1.329339418908932,-1.0030874903093316,-1.3128671088584332,-1.1450810915085619,-1.4548607100576634,-0.47392454313969323
2020-07-06T09:00:00.0,-0.44428116639221926,-0.33054092303106525,-0.7869712152992215,-0.6732309719380667,-1.5049770236242428,-0.7770665880592476,-1.4260166368967206,-1.232060626198828,-1.8810106750363003,-1.4767440129989233,-1.2315613818177589,-1.6248615922341627,-1.2984948189537828,-1.6917950293701864,-0.622859779139898
2020-07-06T10:00:00.0,-0.498143487192116,-0.4178639266813094,-0.8641238096811784,-0.783844249170372,-1.5422708018315088,-0.84787311833768,-1.5719910387447338,-1.3048825307425234,-2.029000451149577,-1.554836513060641,-1.328974235069741,-1.7581200900560154,-1.3937135431337908,-1.8228593981200651,-0.6319898056624903
2020-07-06T11:00:00.0,-0.5133130891899367,-0.4681438558883476,-0.881211481509869,-0.8360422482082807,-1.580951153108232,-0.8517157163532598,-1.5734728030603509,-1.2813468420285248,-2.0031039287356154,-1.559900176090912,-1.4016691863357247,-1.8124229843519508,-1.4768575344343327,-1.8876113324505588,-0.8668401023011105
2020-07-06T12:00:00.0,-0.5313970384768142,-0.4908895446594388,-0.9082249385912041,-0.8677174447738293,-1.6653629175415166,-0.8510792034915933,-1.5960544794555847,-1.2736601363239979,-2.0186354122879884,-1.5345745312850827,-1.444875352048426,-1.8936145533903859,-1.5333213157828176,-1.9820605171247778,-1.005713202453596
2020-07-06T13:00:00.0,-0.5682104301369441,-0.5427165743555713,-0.9563292899763528,-0.9308354341949803,-1.7270167002203043,-0.822518862459122,-1.6704541814280587,-1.2091593099483395,-2.057094628917275,-1.4780417419024028,-1.5139393339158373,-1.9314853003987893,-1.6077211908780968,-2.025267157361049,-1.0476825576146387
2020-07-06T14:00:00.0,-0.5302866959667483,-0.5920252892281954,-0.8919573078555253,-0.9536959011169727,-1.6369472829004155,-0.8380989795399194,-1.4500110006722933,-1.2690605972908817,-1.8809726184232547,-1.5191600735152506,-1.4745606842916041,-1.8523389808583977,-1.6248410913013152,-2.002619387868108,-1.3242323909647888
2020-07-06T15:00:00.0,-0.5531358142072718,-0.6643591573739165,-0.8891616571655067,-1.0003850003321513,-1.6161670643469965,-0.7809309926954842,-1.602106548000393,-1.1522945189003564,-1.9734700742052649,-1.4093064659221164,-1.4614676834827107,-1.817896516570014,-1.6432409403489916,-1.999669773436295,-1.4710721287725146
2020-07-06T16:00:00.0,-0.5939906654521252,-0.7294615436564655,-0.9129059778177241,-1.0483768560220645,-1.6260176040973717,-0.7765179562570419,-1.6018722326370705,-1.1330391460417195,-1.9583934224217476,-1.4003260873022505,-1.4060642540785722,-1.7534344382517637,-1.651847231159389,-1.9992174153325801,-1.578556245093492
2020-07-06T17:00:00.0,-0.5598313902565877,-0.6893424753364203,-0.8644250259228217,-0.9939361110026543,-1.6477455310702278,-0.6866805152028532,-1.3659984808693828,-1.0530807349056488,-1.7323987005721793,-1.222742096921721,-1.2396799278145645,-1.6028868224588413,-1.5929395299263107,-1.956146424570587,-1.594489338177061
2020-07-06T18:00:00.0,-0.5051062742352085,-0.6033753645827117,-0.809301154167487,-0.9075702445149907,-1.6551816157970376,-0.6995050871946273,-0.9581491423191952,-1.1531492261101364,-1.4117932812347043,-1.2459833566410308,-1.1367911106698907,-1.6209403252803858,-1.5969023155799849,-2.0810515301904795,-1.4750078536055753
2020-07-06T19:00:00.0,-0.48892604780011395,-0.5446362713338045,-0.7992344266958817,-0.854944650229572,-1.7022867261074253,-0.7127342286418585,-0.9921860750843661,-1.1909323326341066,-1.4703841790766132,-1.2324608283377512,-1.1247322178842456,-1.6243537607191474,-1.5566883488580672,-2.056309891692969,-1.3947022414771508
2020-07-06T20:00:00.0,-0.4445572346124067,-0.4907136538269234,-0.7353540816587664,-0.7815105008732832,-1.620406831475376,-0.6846739460967384,-0.9983800625180465,-1.1422874119843351,-1.4559935284056424,-1.115834372916186,-0.9660724094107698,-1.3997711153974093,-1.4623311872335356,-1.8960298932201756,-1.0290712560012634
2020-07-06T21:00:00.0,-0.42569782092201536,-0.4631085512643662,-0.6898976105663067,-0.7273083409086578,-1.524806158128939,-0.6745667232168397,-1.0012479450820173,-1.0912994283753832,-1.41798065024056,-1.092328453644018,-0.9565219232827538,-1.3392963625262313,-1.3852469446579978,-1.7680213839014751,-1.1363939314841782
2020-07-06T22:00:00.0,-0.36259212610671726,-0.4162259008846877,-0.5824987740412373,-0.636132548819208,-1.3334064328703517,-0.6537227192915336,-0.9823737250116912,-1.0641751324702966,-1.3928261381904534,-1.01781680924809,-0.8666884780117701,-1.1964209990923993,-1.2686263764670755,-1.5983588975477048,-1.0471311275336825
2020-07-06T23:00:00.0,-0.34143165715536805,-0.4209044080838884,-0.5252281584930965,-0.6047009094216176,-1.1752782811497047,-0.6137546493927037,-0.8999975291310343,-0.9806441822445109,-1.2668870619828407,-0.9982493331859806,-0.6842581715523153,-0.7981907971785831,-1.1611424525505951,-1.275075078176863,-0.790261054225849
2020-07-07T00:00:00.0,-0.2910964146134202,-0.38643344515765005,-0.44394889633779455,-0.5392859268820247,-1.0380916234639854,-0.5682312861120185,-0.8477697688389236,-0.9110517508196126,-1.1905902335465173,-0.8977855889427286,-0.6662346903725469,-0.7637785406095583,-1.105757169999515,-1.203301020236526,-1.0258289286344866
2020-07-07T01:00:00.0,-0.25175894153885925,-0.35107232298451385,-0.38273105336129354,-0.48204443480694825,-0.9448021793115616,-0.5377805703291338,-0.7749220670620298,-0.8878575663179176,-1.1249990630508135,-0.8673403636273959,-0.6874013491839657,-0.8111813348627739,-1.067700630862766,-1.1914806165415746,-1.0725565374752368
2020-07-07T02:00:00.0,-0.29245803267774173,-0.3185246210714793,-0.44385360883981023,-0.46992019723354805,-1.0699225554592957,-0.5639473084778821,-0.8157566683774293,-0.8954333557158831,-1.14724271561543,-0.9515623063447838,-0.6460995481053056,-0.7614748470203698,-1.0220661687262766,-1.1374414676413402,-0.9549356827382882
2020-07-07T03:00:00.0,-0.275347272087989,-0.2786272413432812,-0.42668818351205196,-0.4299681527673441,-1.080175237767135,-0.5331614478597766,-0.7741192217450488,-0.8583864152233986,-1.0993441891086708,-0.8848401653673472,-0.6352026000919095,-0.7608679851358755,-0.9910421666266196,-1.1167075516705856,-0.8636371484750118
2020-07-07T04:00:00.0,-0.26223931784225046,-0.25047141560193675,-0.40977183640857523,-0.3980039341682642,-1.0683580514702853,-0.5149967384056748,-0.7355181370613346,-0.8388566029619255,-1.0593780016175858,-0.8660099521708612,-0.7062692910573993,-0.832621350187065,-1.0157013288805958,-1.1420533880102615,-1.0418497371909936
2020-07-07T05:00:00.0,-0.21756028727409338,-0.22506767544058334,-0.33578694377585483,-0.3432943319423445,-0.8928958461134617,-0.5542707259885782,-0.7699321512450008,-0.9171961711435233,-1.1328575963999463,-0.9878870024713255,-0.6962335929849628,-0.8462341516235481,-0.900158263857398,-1.0501588224959828,-0.9731063443644243
2020-07-07T06:00:00.0,-0.33498964758464983,-0.31222521281315907,-0.568573018288973,-0.5458085835174822,-1.1104061174503226,-0.46512074802560255,-1.0966436270364484,-0.7653939439666215,-1.3969168229774678,-0.9026657024782384,-0.7092872519907436,-0.8013375970753613,-0.9548697213229255,-1.046920066407543,-0.7911949825718495
2020-07-07T07:00:00.0,-0.4060734389163994,-0.34743599501858036,-0.7216055379104369,-0.6629680940126177,-1.3264462207102856,-0.514430735600091,-1.2239511743605704,-0.8060411118582245,-1.515561550618704,-0.8905912216033488,-0.7659306526325866,-0.8617555072689129,-0.9117190956883934,-1.0075439503247197,-0.7267885370748606
2020-07-07T08:00:00.0,-0.4759865914581963,-0.43154250533088545,-0.8355858333674073,-0.7911417472400967,-1.404554547346521,-0.6022387355219507,-1.2999630647160494,-0.9401295091423314,-1.6378538383364305,-1.1609402898506767,-0.9551048225894809,-1.0874083920988342,-1.0264023407483562,-1.1587059102577086,-0.7813016582635139
2020-07-07T09:00:00.0,-0.47347136431788084,-0.44493767648089594,-0.813231852193171,-0.7846981643561861,-1.371617333312072,-0.6429114002259784,-1.342594016671879,-0.9925099772464484,-1.6921925936923494,-1.2653493993067353,-1.0960214160237234,-1.2809645289598615,-1.1248668562402608,-1.3098099691763994,-0.7611626031997545
2020-07-07T10:00:00.0,-0.4728669056200552,-0.4552098403215531,-0.8083933207544427,-0.7907362554559407,-1.3587532154602342,-0.7107942278856965,-1.4603429331405744,-1.0770407657070118,-1.8265894709618902,-1.3501609033691255,-1.2187108487137932,-1.4241583525402586,-1.2351448025101748,-1.4405923063366401,-0.8193728109096561
2020-07-07T11:00:00.0,-0.5214873672070648,-0.5385193393066166,-0.8731371638364975,-0.8901691359360495,-1.4246620973291597,-0.7749469634168906,-1.5668592500402472,-1.162540431668719,-1.954452718292076,-1.4494945291586565,-1.2852793801738054,-1.5238660101160268,-1.3161949661435624,-1.5547815960857851,-0.8209160105545075
2020-07-07T12:00:00.0,-0.5131528453394806,-0.5437954214669072,-0.8538809295111343,-0.8845235056385607,-1.4186897962704352,-0.7948493998827866,-1.599664143886681,-1.1885137529246568,-1.9933284969285516,-1.4822614175392526,-1.3051529374031252,-1.531502360076661,-1.3839792275761431,-1.610328650249679,-0.9727932318101802
2020-07-07T13:00:00.0,-0.5428439094135595,-0.6353130812181774,-0.8783310363158816,-0.9708002081204995,-1.398476202375402,-0.7195266847348227,-1.4903584398898655,-1.0425861650972585,-1.8134179202523013,-1.385329042755187,-1.3173705772806708,-1.5683022152298798,-1.5222052795248433,-1.773136917474051,-1.1770441676274015
2020-07-07T14:00:00.0,-0.535436456389444,-0.6345855116667514,-0.8503343006983632,-0.9494833559756692,-1.4157744287656846,-0.6912448125037143,-1.4382161496965598,-0.9925871785103414,-1.7395585157031868,-1.3495990806428606,-1.2209708762470601,-1.5463178204292305,-1.4737756169688443,-1.7991225611510138,-1.2180168598985959
2020-07-07T15:00:00.0,-0.6191374918610171,-0.7147611219863921,-0.9645252509758844,-1.0601488811012596,-1.6227133767735809,-0.6952171940877081,-1.4761699921078204,-0.9720377531456379,-1.7529905511657504,-1.3214719956212089,-1.1731635999130035,-1.3332761828739828,-1.3929365639730122,-1.55304914693399,-0.9224318285375874
2020-07-07T16:00:00.0,-0.5712098503045091,-0.7554997810534765,-0.8641972121351289,-1.0484871428840965,-1.4589297042619218,-0.6535316973133187,-1.3909075436007283,-0.9488076134333192,-1.6861834597207292,-1.2333058336639573,-1.0873770006271841,-1.1938987529497924,-1.4051988124036563,-1.5117205647262641,-1.0834287230615267
2020-07-07T17:00:00.0,-0.578685399368757,-0.8032257889602775,-0.835389601651604,-1.0599299912431241,-1.404478041712892,-0.6540736028653367,-1.3135438023300656,-0.9214854225577958,-1.5809556220225254,-1.2021990358780907,-1.0603057882433693,-1.062908148570206,-1.4661350335326024,-1.4687373938594395,-1.522900346615439
2020-07-07T18:00:00.0,-0.49057397968723493,-0.7022685285390339,-0.727819335749672,-0.9395138846014706,-1.3224173640624486,-0.6300074899524173,-0.9024330069046558,-0.9447302563544779,-1.2171557733067164,-1.125181782121183,-0.9489597775780556,-0.9670687319851587,-1.5016879787837758,-1.5197969331908772,-1.4172005927779208
2020-07-07T19:00:00.0,-0.5335038209187528,-0.6931198685542256,-0.7880638341998712,-0.947679881835344,-1.4315865084816983,-0.7132564832920849,-1.083543216886813,-1.0251658718746923,-1.395452605469421,-1.2008263042219371,-0.7717951276696637,-0.7075356598058404,-1.4320469043664241,-1.3677874365026008,-1.1632777695081042
2020-07-07T20:00:00.0,-0.5071023948697584,-0.5773595773096996,-0.7793143675383625,-0.8495715499783051,-1.550210089264531,-0.6717460897207062,-0.988692933039915,-1.0224478220756807,-1.3393946653948903,-1.1471774674772703,-0.35054871240188823,-0.309230935652526,-1.2058664452415067,-1.1645486684921444,-0.32027217981193257
2020-07-07T21:00:00.0,-0.5296154240953518,-0.4505070760586671,-0.8344953184509531,-0.7553869704142686,-1.7575822989321193,-0.7013687654789305,-1.0646031660838187,-1.04857290932221,-1.4118073099270982,-1.1596495972196288,0.029665357073212606,0.06591124041614638,-1.0326673958501937,-0.9964215125072602,0.3818206659180621
2020-07-07T22:00:00.0,-0.4512620398525491,-0.3741092550335913,-0.7165486347303085,-0.639395849911351,-1.5904214535837529,-0.6403110611498706,-0.9804794733564819,-0.9747518739055947,-1.314920286112206,-1.029885714600995,-0.17001634513241348,-0.15025871989731665,-1.019063458036825,-0.9993058328017281,-0.10380581672118927
2020-07-07T23:00:00.0,-0.38329749325298856,-0.3280324924875437,-0.6067975071016667,-0.5515325063362218,-1.4065333953164085,-0.5630455141511654,-0.8149223946301904,-0.8891666308580668,-1.141043511337092,-0.9483647621110377,-0.47947580780565247,-0.5268882377839539,-1.0263282083230667,-1.0737406383013681,-0.7268198751964862
2020-07-08T00:00:00.0,-0.3627975837404265,-0.3129513787182046,-0.5750900634757273,-0.5252438584535055,-1.3092586357928218,-0.614561123838103,-0.9565849719227391,-0.9551147288739195,-1.2971385769585562,-0.9444624881406701,-0.3601640270475439,-0.302837285613077,-0.9770261397268455,-0.9196993982923786,-0.8476372760148937
2020-07-08T01:00:00.0,-0.3637414166114124,-0.2745813432321006,-0.587776436877377,-0.4986163634980651,-1.327804297395565,-0.5778789923423835,-0.89988386037049,-0.902329579145201,-1.2243344471733082,-0.8849440852098243,-0.3025295284615279,-0.21988944535930877,-0.939500403569524,-0.8568603204673056,-0.8603946134686519
